payment_id,reference_type,reference_id,payment_date,amount,method
105380,sale,61976,2026-01-08,38730.5,financing
105381,sale,61977,2025-10-08,9850.72,cash
105382,sale,61978,2025-04-11,16851.1,financing
105383,sale,61980,2025-04-18,20048.7,financing
105384,sale,61981,2026-04-15,21907.58,cash
105385,sale,61982,2025-07-30,25678.93,check
105386,sale,61983,2026-06-19,21096.39,card
105387,sale,61984,2024-06-19,52858.55,check
105388,sale,61985,2025-05-01,14271.55,financing
105389,sale,61986,2026-05-19,51258.63,card
105390,sale,61987,2025-01-16,43827.15,financing
105391,sale,61988,2024-12-01,21354.2,financing
105392,sale,61989,2026-07-04,34116.23,financing
105393,sale,61990,2025-10-31,14705.91,financing
105394,sale,61991,2025-11-24,18653.68,card
105395,sale,61992,2026-06-16,43622.56,financing
105396,sale,61993,2026-01-12,42621.8,check
105397,sale,61994,2025-11-11,45331.95,cash
105398,sale,61995,2025-01-17,46566.25,check
105399,sale,61996,2025-06-16,11335.78,financing
105400,sale,61997,2024-09-27,16968.96,card
105401,sale,61998,2025-06-23,28726.69,check
105402,sale,62000,2026-05-12,21454.06,check
105403,sale,62001,2024-09-06,45242.35,cash
105404,sale,62002,2026-02-02,13529.23,card
105405,sale,62003,2026-06-11,27231.09,financing
105406,sale,62004,2024-05-11,42813.77,card
105407,sale,62005,2025-12-26,44889.19,check
105408,sale,62006,2025-06-05,16351.09,cash
105409,sale,62007,2026-01-14,22186.82,financing
105410,sale,62008,2026-03-21,43061.05,check
105411,sale,62009,2025-11-10,39457.3,check
105412,sale,62010,2026-04-27,13686.46,financing
105413,sale,62011,2026-03-12,43529.53,financing
105414,sale,62012,2025-11-04,43651.05,check
105415,sale,62013,2026-04-22,31107.98,card
105416,sale,62014,2025-11-19,39786.08,financing
105417,sale,62015,2025-12-07,15949.89,financing
105418,sale,62016,2026-05-23,49640.35,financing
105419,sale,62017,2023-11-05,13980.91,financing
105420,sale,62018,2026-01-20,11230.07,check
105421,sale,62019,2026-06-28,24474.06,cash
105422,sale,62020,2026-05-08,48591.54,check
105423,sale,62021,2026-01-09,43744.07,check
105424,sale,62022,2026-01-30,47209.4,cash
105425,sale,62023,2025-12-07,36157.32,financing
105426,sale,62024,2025-03-23,17124.89,card
105427,sale,62025,2024-10-23,24183.95,card
105428,sale,62026,2025-09-16,44112.34,financing
105429,sale,62027,2026-03-02,36685.64,card
105430,sale,62028,2026-02-19,22011.48,check
105431,sale,62029,2026-04-03,19211.43,check
105432,sale,62030,2026-07-02,50480.08,check
105433,sale,62031,2025-11-03,42406.41,check
105434,sale,62033,2026-06-02,18391.69,financing
105435,sale,62034,2026-04-25,53619.32,financing
105436,sale,62035,2025-10-22,52094.6,financing
105437,sale,62036,2026-02-07,42076.8,financing
105438,sale,62037,2026-06-05,35956.05,check
105439,sale,62038,2026-01-18,30057.36,cash
105440,sale,62039,2026-02-01,28776.33,cash
105441,sale,62040,2025-10-20,43251.75,financing
105442,sale,62041,2026-06-02,11083.72,financing
105443,sale,62042,2024-08-14,22839.43,check
105444,sale,62043,2025-08-28,37074.39,card
105445,sale,62044,2026-01-22,27600.93,cash
105446,sale,62045,2025-03-08,50051.1,check
105447,sale,62046,2024-08-06,31150.92,card
105448,sale,444444444,2025-05-14,11008.13,cash
105449,sale,62048,2026-03-25,44517.54,card
105450,sale,62049,2024-11-27,14579.48,check
105451,sale,62050,2025-06-25,43364.59,financing
105452,sale,62051,2024-08-27,18736.84,financing
105453,sale,62052,2025-08-07,48046.03,check
105454,sale,62053,2026-04-19,36882.64,card
105455,sale,62054,2026-06-20,17716.22,card
105456,sale,62055,2026-06-10,39369.93,check
105457,sale,62056,2026-05-10,16581.66,card
105458,sale,62057,2024-06-04,24536.38,check
105459,sale,62058,2026-04-23,27000.31,cash
105460,sale,62059,2025-04-25,10578.57,cash
105461,sale,62060,2025-09-04,28365.28,card
105462,sale,62061,2025-03-02,12723.35,card
105463,sale,62062,2026-05-19,46119.25,cash
105464,sale,62063,2025-10-04,38319.61,cash
105465,sale,62064,2026-01-04,29572.98,cash
105466,sale,62065,2026-03-20,20974.1,financing
105467,sale,62066,2026-06-20,20962.27,cash
105468,sale,62067,2025-08-06,57103.89,financing
105469,sale,62068,2024-09-19,34775.37,card
105470,sale,62069,2026-06-28,30165.0,financing
105471,sale,62070,2025-05-06,42283.43,cash
105472,sale,62071,2026-02-01,29471.91,financing
105473,sale,62072,2026-05-29,14529.78,financing
105474,sale,62073,2026-05-27,45494.98,check
105475,sale,62074,2026-05-23,23623.29,card
105476,sale,62075,2025-11-10,43094.07,financing
105477,sale,62076,2026-02-19,40977.4,financing
105478,sale,62077,2026-03-14,27550.94,cash
105479,sale,62078,2025-09-07,35839.75,financing
105480,sale,62079,2025-07-13,38192.01,cash
105481,sale,62080,2025-09-27,34644.25,card
105482,sale,62081,2025-06-02,52015.35,financing
105483,sale,62082,2025-11-30,11066.36,financing
105484,sale,62083,2026-07-04,35841.3,financing
105485,sale,62084,2026-04-11,14213.95,check
105486,sale,62085,2025-02-19,37882.72,check
105487,sale,62086,2025-10-01,32929.03,financing
105488,sale,62087,2026-05-26,60731.17,check
105489,sale,62089,2026-02-24,36930.99,card
105490,sale,62090,2026-05-25,21289.18,cash
105491,sale,62091,2026-06-15,43732.74,card
105492,sale,62092,2026-07-02,18247.11,check
105493,sale,62093,2026-06-17,57196.95,cash
105494,sale,62094,2024-12-16,50078.89,card
105495,sale,62095,2024-07-09,38232.93,check
105496,sale,62096,2025-09-30,58398.66,financing
105497,sale,62097,2024-08-02,40332.51,check
105498,sale,62098,2026-06-21,10410.8,check
105499,sale,62099,2026-02-09,46758.56,card
105500,sale,62100,2026-03-13,28459.48,card
105501,sale,62101,2024-06-13,35156.82,check
105502,sale,62102,2026-05-07,38034.12,card
105503,sale,62103,2024-09-02,21457.01,financing
105504,sale,62104,2023-12-17,48313.49,cash
105505,sale,62105,2023-10-10,12164.6,financing
105506,sale,62106,2025-09-07,-390.04,cash
105507,sale,62107,2026-06-24,44559.38,check
105508,sale,62108,2025-10-25,12721.18,financing
105509,sale,62109,2026-07-01,39324.69,check
105510,sale,62110,2024-01-05,36876.84,financing
105511,sale,62111,2025-06-29,8871.97,check
105512,sale,62112,2026-03-12,13055.18,card
105513,sale,62113,2026-04-07,22359.77,check
105514,sale,62114,2026-02-15,37893.53,card
105515,sale,62115,2025-11-14,17197.51,check
105516,sale,62116,2026-02-20,38211.59,financing
105517,sale,62117,2026-06-29,35816.06,cash
105518,sale,62118,2025-01-07,22293.68,check
105519,sale,62119,2025-11-08,39580.91,cash
105520,sale,62121,2026-04-14,44355.49,financing
105521,sale,62122,2026-01-11,11938.51,check
105522,sale,62123,2024-01-10,51830.94,financing
105523,sale,62124,2026-06-10,16380.57,financing
105524,sale,62125,2026-01-11,44383.86,card
105525,sale,62126,2026-05-12,31796.42,check
105526,sale,62127,2025-12-04,43278.71,financing
105527,sale,62128,2025-09-24,46838.76,check
105528,sale,62129,2025-05-19,12668.53,financing
105529,sale,62130,2025-09-07,22113.08,card
105530,sale,62131,2026-03-14,34002.35,financing
105531,sale,62132,2026-05-27,13614.24,card
105532,sale,62133,2025-03-23,44012.65,check
105533,sale,62134,2025-09-25,46342.55,check
105534,sale,62135,2025-02-03,20853.09,financing
105535,sale,62136,2025-06-30,18361.48,cash
105536,sale,62137,2025-05-17,9601.71,check
105537,sale,62138,2026-06-25,20880.66,check
105538,sale,62139,2024-05-03,23410.58,cash
105539,sale,62140,2026-07-06,31198.51,financing
105540,sale,62141,2026-01-21,32039.65,card
105541,sale,62142,2025-11-08,22862.33,cash
105542,sale,62143,2026-05-29,29020.0,card
105543,sale,62144,2026-01-07,11605.79,check
105544,sale,62145,2026-06-28,19862.16,financing
105545,sale,62146,2026-06-12,40976.0,financing
105546,sale,62147,2026-06-29,42565.69,cash
105547,sale,62148,2025-12-27,40031.1,card
105548,sale,62149,2024-10-30,18116.53,financing
105549,sale,62150,2024-05-09,26475.62,card
105550,sale,62151,2026-05-10,40581.75,card
105551,sale,62152,2025-08-21,16202.4,check
105552,sale,62153,2026-05-22,36566.05,card
105553,sale,62154,2024-11-21,22995.25,card
105554,sale,62155,2026-03-20,9388.25,check
105555,sale,62156,2026-07-05,19362.07,check
105556,sale,62157,2025-09-15,17411.68,cash
105557,sale,62158,2026-01-10,23899.73,card
105558,sale,62160,2025-05-30,34957.54,card
105559,sale,62161,2025-08-30,46103.9,check
105560,sale,62162,2024-12-30,25865.53,financing
105561,sale,62163,2025-09-13,14818.31,cash
105562,sale,62164,2026-06-19,47118.39,cash
105563,sale,62165,2025-06-25,15839.13,cash
105564,sale,62166,2025-11-10,41262.21,cash
105565,sale,62167,2026-02-24,15895.87,card
105566,sale,62168,2025-09-17,37885.78,financing
105567,sale,62169,2025-12-27,32061.56,check
105568,sale,62170,2026-04-27,14830.53,cash
105569,sale,62171,2025-11-03,25431.41,cash
105570,sale,62172,2025-11-28,54264.74,cash
105571,sale,62173,2026-06-26,37427.92,cash
105572,sale,62175,2026-01-02,32183.7,card
105573,sale,62176,2026-03-29,15414.63,financing
105574,sale,62177,2026-05-11,36409.35,financing
105575,sale,62179,2026-05-22,22300.49,cash
105576,sale,62180,2026-07-06,43795.06,card
105577,sale,62181,2026-05-24,32259.58,check
105578,sale,62182,2026-07-01,19276.51,card
105579,sale,62183,2024-08-17,40080.66,cash
105580,sale,62184,2026-04-28,31433.92,card
105581,sale,62185,2026-02-23,19208.61,cash
105582,sale,62186,2026-05-15,27303.36,cash
105583,sale,62187,2025-07-12,11784.49,check
105584,sale,62188,2025-08-03,12713.28,card
105585,sale,62189,2026-04-29,20290.53,card
105586,sale,62191,2026-06-26,10440.86,financing
105587,sale,62192,2026-02-25,46989.43,card
105588,sale,62193,2026-06-24,40551.36,financing
105589,sale,62194,2025-09-10,46648.43,cash
105590,sale,62195,2026-07-03,22365.66,financing
105591,sale,62196,2026-05-06,19188.21,cash
105592,sale,62197,2026-03-19,47112.39,card
105593,sale,62198,2025-09-30,8362.28,check
105594,sale,62199,2025-11-27,51091.15,card
105595,sale,62200,2026-01-02,19928.32,check
105596,sale,62201,2025-10-11,42206.05,cash
105597,sale,62202,2025-11-19,25953.31,cash
105598,sale,62203,2026-01-09,40121.4,card
105599,sale,62204,2026-02-17,46762.79,financing
105600,sale,62205,2026-04-23,26264.77,financing
105601,sale,62206,2024-11-26,10274.11,card
105602,sale,62207,2025-10-19,19707.34,cash
105603,sale,62208,2026-03-18,43048.91,cash
105604,sale,62209,2025-12-03,15184.71,card
105605,sale,62210,2025-10-31,17414.92,check
105606,sale,62211,2025-06-15,31865.7,check
105607,sale,62212,2026-04-27,39420.92,financing
105608,sale,62213,2026-03-29,54529.65,check
105609,sale,62214,2026-02-05,11000.0,card
105610,sale,62215,2024-09-18,54676.36,check
105611,sale,62216,2026-07-06,12183.44,check
105612,sale,62217,2025-08-08,38723.49,financing
105613,sale,62218,2026-02-16,32017.68,check
105614,sale,62219,2026-04-17,35748.77,check
105615,sale,62220,2026-06-07,24886.77,card
105616,sale,62221,2026-06-29,37525.81,card
105617,sale,62222,2026-06-28,38425.87,check
105618,sale,62223,2025-01-03,12102.17,card
105619,sale,62224,2026-04-18,41013.81,financing
105620,sale,62225,2026-06-10,25500.4,cash
105621,sale,62226,2025-09-16,23553.82,cash
105622,sale,62227,2026-05-08,33994.27,financing
105623,sale,62228,2025-10-14,14983.26,check
105624,sale,62229,2025-01-27,29467.04,card
105625,sale,62230,2025-10-17,49893.14,card
105626,sale,62231,2026-02-16,31272.38,card
105627,sale,62232,2025-04-12,47011.27,card
105628,sale,62233,2025-11-02,11268.25,financing
105629,sale,62234,2024-09-22,34139.5,card
105630,sale,62235,2025-11-19,17862.8,financing
105631,sale,62236,2026-04-13,55791.34,card
105632,sale,62237,2026-07-02,41898.84,check
105633,sale,62238,2026-02-18,16084.3,card
105634,sale,62239,2025-04-05,30016.05,cash
105635,sale,62240,2024-06-30,53107.02,cash
105636,sale,62241,2025-11-30,52549.21,cash
105637,sale,62242,2025-09-11,24170.53,card
105638,sale,62243,2026-02-08,21289.75,cash
105639,sale,62244,2024-11-04,13587.15,card
105640,sale,62245,2025-04-04,33716.25,financing
105641,sale,62246,2026-04-30,36422.35,check
105642,sale,62247,2026-01-27,34852.97,financing
105643,sale,62248,2024-08-01,18470.17,cash
105644,sale,62249,2025-06-30,18436.49,check
105645,sale,62250,2024-11-26,30608.05,check
105646,sale,62251,2024-02-04,42004.13,card
105647,sale,62252,2024-04-12,53831.01,cash
105648,sale,62253,2024-01-08,25130.4,cash
105649,sale,62254,2025-05-07,10654.02,check
105650,sale,62255,2026-03-11,30686.44,check
105651,sale,62256,2026-07-02,35965.53,check
105652,sale,62257,2025-03-30,18106.29,financing
105653,sale,62258,2026-04-09,35827.69,financing
105654,sale,62259,2025-02-21,41673.55,card
105655,sale,62260,2026-06-13,54312.49,card
105656,sale,62261,2024-12-12,51846.1,financing
105657,sale,62262,2025-06-30,16297.33,cash
105658,sale,62263,2025-12-23,38318.61,card
105659,sale,62264,2024-08-24,41612.11,card
105660,sale,62265,2026-07-02,20886.5,financing
105661,sale,62266,2024-09-14,8592.19,cash
105662,sale,62267,2025-11-01,34308.74,cash
105663,sale,62268,2026-04-11,30385.43,cash
105664,sale,62269,2026-05-11,19027.36,check
105665,sale,62270,2026-05-12,21969.38,cash
105666,sale,62271,2026-01-06,45606.36,card
105667,sale,62272,2026-01-31,38511.22,check
105668,sale,62273,2025-08-14,50146.07,card
105669,sale,62274,2026-06-26,32168.67,check
105670,sale,62275,2026-04-01,34051.63,card
105671,sale,62276,2026-05-19,22663.95,financing
105672,sale,62277,2026-04-23,40059.46,financing
105673,sale,62278,2025-10-17,36238.23,check
105674,sale,62279,2026-06-18,49147.04,financing
105675,sale,62280,2026-06-20,33986.28,check
105676,sale,62281,2026-02-24,26026.55,cash
105677,sale,62282,2025-03-27,32950.17,check
105678,sale,62283,2025-02-04,42770.66,financing
105679,sale,62284,2026-06-30,37069.64,check
105680,sale,62285,2026-07-02,41684.52,card
105681,sale,62286,2025-05-17,26584.23,card
105682,sale,62287,2026-06-08,33667.24,financing
105683,sale,62288,2026-06-07,12731.43,cash
105684,sale,62289,2025-06-05,19626.1,check
105685,sale,62290,2026-07-01,23234.97,check
105686,sale,62291,2025-11-06,47301.85,financing
105687,sale,62292,2026-01-13,28458.97,card
105688,sale,62293,2025-09-03,12689.75,check
105689,sale,62295,2026-06-22,34343.8,card
105690,sale,62296,2026-07-05,41590.97,cash
105691,sale,62297,2026-03-29,27732.74,check
105692,sale,62298,2026-05-18,13964.48,card
105693,sale,62299,2023-12-31,12483.58,financing
105694,sale,62300,2025-11-22,15315.31,check
105695,sale,62301,2026-03-22,42582.52,card
105696,sale,62302,2026-05-23,43106.62,financing
105697,sale,62303,2026-07-04,11568.02,check
105698,sale,62304,2026-04-24,51983.02,card
105699,sale,62305,2026-03-24,13142.7,card
105700,sale,62306,2025-12-15,24463.25,check
105701,sale,62307,2025-01-24,26197.65,financing
105702,sale,62308,2026-06-29,17353.42,check
105703,sale,62309,2026-07-03,32965.01,cash
105704,sale,62310,2025-07-23,21128.94,cash
105705,sale,62311,2025-09-28,14420.52,cash
105706,sale,62312,2025-08-22,32786.37,card
105707,sale,62313,2024-04-25,45488.32,financing
105708,sale,62314,2026-01-25,44133.08,card
105709,sale,62315,2026-07-05,14177.47,check
105710,sale,62316,2026-02-27,10211.24,cash
105711,sale,62317,2025-09-25,38181.96,cash
105712,sale,62318,2026-06-03,20855.5,check
105713,sale,62319,2025-07-20,30798.61,financing
105714,sale,62320,2025-12-31,42796.13,financing
105715,sale,62321,2025-06-23,27411.78,check
105716,sale,62322,2026-01-07,17102.55,check
105717,sale,62323,2025-10-07,20313.35,cash
105718,sale,62324,2023-12-15,33948.18,card
105719,sale,62325,2026-07-01,57857.27,financing
105720,sale,62326,2026-07-04,41626.68,card
105721,sale,62327,2025-12-13,17056.43,check
105722,sale,62328,2026-05-24,49583.0,cash
105723,sale,62329,2026-03-31,16878.72,card
105724,sale,62330,2026-01-23,30463.49,check
105725,sale,62331,2026-03-04,18446.24,financing
105726,sale,62332,2026-03-28,33679.31,card
105727,sale,62333,2024-12-19,18791.49,card
105728,sale,62334,2024-09-23,-162.48,card
105729,sale,62335,2024-12-11,47460.7,check
105730,sale,62336,2024-04-20,48303.14,cash
105731,sale,62337,2025-12-07,24289.75,check
105732,sale,62338,2026-02-22,11857.16,card
105733,sale,62339,2025-07-05,48448.82,card
105734,sale,62340,2026-06-10,35347.1,cash
105735,sale,62341,2026-04-27,33857.13,check
105736,sale,62342,2024-01-05,13905.64,check
105737,sale,62343,2026-01-21,48447.39,check
105738,sale,62344,2025-10-13,49327.55,card
105739,sale,62345,2024-09-19,37081.86,card
105740,sale,62346,2026-03-09,11370.14,check
105741,sale,62347,2026-04-02,24013.06,check
105742,sale,62348,2025-03-30,10996.25,financing
105743,sale,62349,2025-12-09,34269.92,check
105744,sale,62350,2024-09-22,18658.26,financing
105745,sale,62351,2024-11-15,28745.24,card
105746,sale,62352,2026-04-13,47534.76,check
105747,sale,62353,2024-07-13,28769.59,check
105748,sale,62354,2026-07-02,17926.52,card
105749,sale,62355,2025-06-17,32418.02,check
105750,sale,62356,2026-03-09,24789.62,financing
105751,sale,62358,2025-11-22,37158.4,card
105752,sale,62359,2026-07-05,32693.4,financing
105753,sale,62360,2026-02-24,46255.17,card
105754,sale,62361,2025-10-26,13130.69,card
105755,sale,62362,2026-05-29,23699.31,cash
105756,sale,62363,2026-04-05,25122.38,financing
105757,sale,62364,2026-05-18,36587.3,cash
105758,sale,62365,2025-12-12,25206.37,financing
105759,sale,62366,2025-07-08,29880.95,cash
105760,sale,62367,2025-03-05,56098.75,cash
105761,sale,62368,2026-03-06,44905.09,card
105762,sale,62369,2025-05-22,46363.43,check
105763,sale,62370,2026-01-27,36522.88,card
105764,sale,62371,2026-05-16,51398.62,cash
105765,sale,62373,2026-03-21,27687.86,financing
105766,sale,62374,2026-02-07,37642.56,card
105767,sale,62375,2025-10-10,46406.75,cash
105768,sale,62376,2026-03-21,25513.27,card
105769,sale,62377,2024-10-30,16054.43,check
105770,sale,62378,2026-04-20,48165.89,card
105771,sale,62379,2026-07-04,27932.11,cash
105772,sale,62380,2024-06-16,31376.95,financing
105773,sale,62381,2024-09-10,24062.43,check
105774,sale,62383,2025-10-03,39729.49,check
105775,sale,62384,2025-01-31,49754.33,check
105776,sale,62385,2026-06-29,48138.84,financing
105777,sale,62386,2026-06-17,13716.56,check
105778,sale,62387,2024-10-27,36712.21,financing
105779,sale,62388,2026-05-06,42423.91,check
105780,sale,62389,2026-01-18,46474.17,cash
105781,sale,62390,2024-10-09,30661.17,financing
105782,sale,62391,2026-05-25,33538.68,card
105783,sale,62392,2026-03-28,10598.72,financing
105784,sale,62393,2026-06-04,26865.24,card
105785,sale,444444444,2026-03-27,46913.95,cash
105786,sale,62395,2026-06-08,53868.31,card
105787,sale,62396,2025-11-21,14306.41,financing
105788,sale,62397,2026-04-28,14031.66,check
105789,sale,62398,2025-07-25,38058.77,card
105790,sale,62399,2026-06-30,55075.3,cash
105791,sale,62400,2025-09-20,17870.3,card
105792,sale,62401,2025-05-26,15486.54,check
105793,sale,62402,2023-10-06,12018.77,check
105794,sale,62403,2026-05-06,17194.05,check
105795,sale,62404,2025-08-02,43167.54,check
105796,sale,62405,2024-08-22,42840.86,check
105797,sale,62406,2026-06-20,23790.97,financing
