line_item_id,service_order_id,part_id,line_type,description,quantity,unit_price,line_total
102835,84322,70198,PART,Headlight Assembly,3,1079.64,3238.92
102836,84322,70337,PART,Oil Filter,2,223.52,447.04
102837,84322,70474,PART,Oil Filter,4,313.92,1255.68
102838,84323,70204,Part,Headlight Assembly,1,753.59,753.59
102839,84324,70102,part,Alternator,1,396.27,396.27
102840,84324,,Labor,Diagnostic,2,190.93,381.86
102841,84324,,LABOR,Diagnostic,3,242.99,728.97
102842,84324,70296,Part,Headlight Assembly,2,475.4,950.8
102843,84325,,LABOR,Labor - Brake Job,1,172.83,172.83
102844,84325,,labor,Labor - Brake Job,4,157.85,631.4
102845,84325,70064,PART,Tire,2,651.29,1302.58
102846,84325,70272,part,Alternator,1,576.89,576.89
102847,84325,70130,part,Alternator,4,676.62,2706.48
102848,84326,70477,Part,Brake Pad Set,3,761.4,2284.2
102849,84327,,Labor,Diagnostic,1,76.43,76.43
102850,84328,70395,Part,Spark Plug,2,965.13,1930.26
102851,84328,70024,PART,Alternator,4,103.54,404.51
102852,84328,,labor,Labor - Inspection,1,141.3,141.3
102853,84328,70141,Part,Oil Filter,1,962.14,962.14
102854,84329,,labor,Labor - Inspection,2,297.65,595.3
102855,84329,,Labor,Labor - Inspection,2,164.27,328.54
102856,84330,70449,PART,Oil Filter,4,40.55,162.2
102857,84330,70132,PART,Oil Filter,1,961.33,961.33
102858,84330,70144,Part,Spark Plug,4,944.58,3778.32
102859,84330,70341,Part,Headlight Assembly,4,570.1,2280.4
102860,84331,,Labor,Labor - Oil Change,1,99.61,99.61
102861,84331,,Labor,Labor - Inspection,1,232.03,232.03
102862,84332,,Labor,Labor - Inspection,1,103.41,103.41
102863,84332,70354,PART,Brake Pad Set,1,204.84,204.84
102864,84333,,LABOR,Labor - Brake Job,3,201.93,605.79
102865,84333,,labor,Labor - Oil Change,2,283.9,567.8
102866,84333,70237,PART,Radiator,1,510.27,510.27
102867,84333,,Labor,Labor - Inspection,3,165.65,496.95
102868,84334,70133,PART,Brake Pad Set,3,1397.62,4192.86
102869,84335,,Labor,Labor - Oil Change,-2,180.59,-361.18
102870,84335,,LABOR,Diagnostic,3,262.43,787.29
102871,84335,70385,PART,Brake Pad Set,2,775.15,1550.3
102872,84335,,Labor,Labor - Brake Job,3,89.74,269.22
102873,84335,70333,part,Spark Plug,2,431.76,863.52
102874,84336,,LABOR,Labor - Inspection,2,92.89,185.78
102875,84336,,Labor,Labor - Inspection,3,50.99,152.97
102876,84336,,Labor,Diagnostic,3,228.53,685.59
102877,84336,,LABOR,Labor - Brake Job,4,115.49,461.96
102878,84337,70027,part,Brake Pad Set,4,554.21,2216.84
102879,84337,,LABOR,Diagnostic,4,260.69,1042.76
102880,84337,70297,part,Oil Filter,3,901.28,2703.84
102881,84337,,Labor,Labor - Inspection,4,124.96,499.84
102882,84338,,Labor,Labor - Brake Job,4,121.95,487.8
102883,84338,70277,Part,Alternator,3,158.41,475.23
102884,84338,,labor,Labor - Inspection,1,126.3,126.3
102885,84338,,Labor,Labor - Brake Job,3,67.51,202.53
102886,84339,70026,PART,Battery,1,1067.03,1067.03
102887,84340,70400,Part,Radiator,4,1227.2,4908.8
102888,84341,70381,Part,Brake Pad Set,4,507.24,2028.96
102889,84341,70401,PART,Oil Filter,2,816.3,1632.6
102890,84342,,LABOR,Diagnostic,2,263.86,527.72
102891,84342,70132,PART,Oil Filter,3,961.33,2883.99
102892,84342,,LABOR,Labor - Inspection,2,194.65,389.3
102893,84342,,labor,Labor - Inspection,3,52.81,158.43
102894,84343,70483,part,Oil Filter,3,626.2,1878.6
102895,84343,70428,part,Tire,3,441.68,1325.04
102896,84343,70061,Part,Brake Pad Set,3,1080.78,3242.34
102897,84344,,LABOR,Labor - Oil Change,2,55.04,110.08
102898,84344,,LABOR,Labor - Inspection,3,241.52,727.83
102899,84344,70177,Part,Oil Filter,1,362.01,362.01
102900,84344,70118,part,Headlight Assembly,3,697.48,2092.44
102901,84344,70455,part,Headlight Assembly,2,38.23,76.46
102902,84345,,LABOR,Labor - Brake Job,3,272.08,816.24
102903,84345,,labor,Labor - Brake Job,4,117.66,470.64
102904,84345,,Labor,Labor - Brake Job,2,270.46,540.92
102905,84345,70463,PART,Alternator,2,891.52,1783.04
102906,84345,70483,Part,Oil Filter,3,626.2,1878.6
102907,84346,,LABOR,Labor - Inspection,3,127.15,381.45
102908,84346,,labor,Diagnostic,4,214.01,856.04
102909,84346,70237,Part,Radiator,3,510.27,1530.81
102910,84347,,Labor,Labor - Oil Change,1,118.81,118.81
102911,84347,70451,part,Alternator,3,900.94,2702.82
102912,84347,70401,part,Oil Filter,4,816.3,3265.2
102913,84348,,LABOR,Labor - Inspection,2,133.69,267.38
102914,84348,70201,PART,Headlight Assembly,3,925.55,2776.65
102915,84348,,labor,Diagnostic,1,143.1,143.1
102916,84349,,LABOR,Labor - Brake Job,2,151.6,303.2
102917,84349,70365,Part,Radiator,2,267.81,535.62
102918,84350,70159,part,Oil Filter,3,474.41,1423.23
102919,84350,70065,PART,Alternator,4,782.73,3130.92
102920,84351,70309,PART,Oil Filter,2,562.36,1124.72
102921,84352,,Labor,Labor - Oil Change,2,187.2,374.4
102922,84352,,labor,Labor - Inspection,3,102.71,308.13
102923,84352,,LABOR,Diagnostic,4,129.66,518.64
102924,84353,,LABOR,Diagnostic,1,279.74,279.74
102925,84353,70194,Part,Battery,2,1037.73,2075.46
102926,84354,70173,part,Brake Pad Set,1,16.13,16.13
102927,84355,70401,PART,Oil Filter,3,-816.3,-2448.9
102928,84355,,labor,Diagnostic,4,264.27,1057.08
102929,84355,70124,Part,Oil Filter,2,545.13,1090.26
102930,84355,,Labor,Labor - Brake Job,3,111.9,335.7
102931,84355,,LABOR,Labor - Brake Job,4,250.3,1001.2
102932,84356,,LABOR,Labor - Inspection,4,203.93,815.72
102933,84356,,LABOR,Labor - Brake Job,3,139.11,417.33
102934,84357,70347,PART,Radiator,3,950.77,2852.31
102935,84357,,Labor,Diagnostic,3,158.01,474.03
102936,84357,,LABOR,Labor - Inspection,3,277.8,833.4
102937,84358,70017,part,Headlight Assembly,1,879.43,879.43
102938,84358,,labor,Labor - Inspection,1,114.13,114.13
102939,84358,,LABOR,Labor - Brake Job,1,212.3,212.3
102940,84359,70159,Part,Oil Filter,4,474.41,1897.64
102941,84359,70356,part,Spark Plug,1,644.35,644.35
102942,84359,,LABOR,Labor - Brake Job,4,123.07,492.28
102943,84359,70438,Part,Spark Plug,4,960.49,3841.96
102944,84359,70252,PART,Brake Pad Set,3,783.43,2350.29
102945,84360,70266,Part,Spark Plug,3,722.43,2167.29
102946,84360,70385,Part,Brake Pad Set,4,775.15,3100.6
102947,84360,70270,Part,Brake Pad Set,1,1520.48,1520.48
102948,84361,,Labor,Labor - Oil Change,3,277.55,832.65
102949,84361,,LABOR,Labor - Inspection,3,209.19,627.57
102950,84362,70246,Part,Headlight Assembly,2,1013.72,2027.44
102951,84362,70478,PART,Radiator,3,963.67,2891.01
102952,84362,,LABOR,Labor - Oil Change,3,220.98,662.94
102953,84363,70100,part,Brake Pad Set,2,1036.71,2073.42
102954,84364,70177,part,Oil Filter,4,362.01,1448.04
102955,84364,70415,Part,Headlight Assembly,3,1221.22,3663.66
102956,84365,,Labor,Labor - Inspection,4,71.94,287.76
102957,84365,555555555,PART,Unknown Part,4,88.39,353.56
102958,84365,,labor,Diagnostic,4,173.17,692.68
102959,84366,70148,Part,Tire,2,917.05,1834.1
102960,84366,,Labor,Labor - Brake Job,4,216.88,867.52
102961,84366,70136,Part,Battery,2,60.61,121.22
102962,84367,,LABOR,Labor - Oil Change,1,282.3,282.3
102963,84367,70154,Part,Spark Plug,1,287.11,287.11
102964,84367,70469,part,Headlight Assembly,2,774.31,1548.62
102965,84367,70157,part,Oil Filter,1,999.88,999.88
102966,84368,70128,Part,Oil Filter,1,441.25,441.25
102967,84369,70195,PART,Radiator,4,631.84,2527.36
102968,84369,,labor,Diagnostic,4,106.69,426.76
102969,84369,70090,Part,Alternator,3,477.75,1433.25
102970,84369,70268,part,Tire,2,142.56,285.12
102971,84369,70188,Part,Oil Filter,4,1136.4,4545.6
102972,84370,70427,PART,Radiator,1,633.36,633.36
102973,84370,70202,Part,Battery,3,92.9,278.7
102974,84370,70136,PART,Battery,1,60.61,60.61
102975,84370,70132,part,Oil Filter,3,961.33,2883.99
102976,84371,70204,part,Headlight Assembly,2,753.59,1507.18
102977,84371,70446,Part,Spark Plug,4,159.17,636.68
102978,84371,70499,Part,Battery,2,932.26,1864.52
102979,84371,,labor,Labor - Brake Job,3,157.45,472.35
102980,84371,,LABOR,Labor - Inspection,2,80.95,161.9
102981,84372,,LABOR,Labor - Inspection,1,189.27,189.27
102982,84372,70245,part,Brake Pad Set,3,981.42,2944.26
102983,84372,,labor,Labor - Brake Job,2,53.49,106.98
102984,84372,70478,Part,Radiator,3,963.67,2891.01
102985,84372,70186,Part,Oil Filter,3,51.76,155.28
102986,84373,,LABOR,Diagnostic,1,281.78,281.78
102987,84373,,Labor,Labor - Brake Job,3,243.02,729.06
102988,84374,,Labor,Labor - Inspection,2,164.1,328.2
102989,84374,,LABOR,Diagnostic,3,83.6,250.8
102990,84375,,LABOR,Labor - Oil Change,1,203.91,203.91
102991,84375,70204,part,Headlight Assembly,2,753.59,1501.4
102992,84376,,labor,Labor - Inspection,1,164.65,164.65
102993,84376,,labor,Labor - Brake Job,3,277.78,833.34
102994,84376,,labor,Diagnostic,-4,293.57,-1174.28
102995,84376,70038,PART,Brake Pad Set,1,1131.53,1131.53
102996,84376,70435,PART,Brake Pad Set,4,673.2,2692.8
102997,84377,70095,PART,Oil Filter,2,518.73,1037.46
102998,84377,70469,PART,Headlight Assembly,1,774.31,774.31
102999,84377,70079,PART,Headlight Assembly,2,-533.5,-1067.0
103000,84378,70105,PART,Battery,1,7.75,7.75
103001,84378,,LABOR,Labor - Oil Change,2,172.95,345.9
103002,84378,70439,part,Battery,4,1069.48,4277.92
103003,84378,70001,part,Alternator,4,717.64,2870.56
103004,84378,70469,part,Headlight Assembly,1,774.31,774.31
103005,84379,,LABOR,Labor - Brake Job,1,107.9,107.9
103006,84379,70212,PART,Tire,4,480.16,1920.64
103007,84380,,LABOR,Labor - Oil Change,4,199.97,799.88
103008,84381,70004,Part,Radiator,2,350.88,701.76
103009,84381,70498,PART,Brake Pad Set,4,297.15,1188.6
103010,84381,,labor,Labor - Inspection,2,276.84,553.68
103011,84381,70230,part,Alternator,4,806.24,3224.96
103012,84382,,LABOR,Labor - Brake Job,-2,91.12,-182.24
103013,84382,,LABOR,Labor - Oil Change,4,167.72,670.88
103014,84382,70385,Part,Brake Pad Set,2,775.15,1550.3
103015,84383,,LABOR,Labor - Brake Job,2,115.27,230.54
103016,84383,,labor,Labor - Oil Change,2,100.64,201.28
103017,84383,70146,part,Oil Filter,4,725.13,2900.52
103018,84383,70348,part,Tire,2,1053.61,2107.22
103019,84384,,Labor,Diagnostic,4,81.68,326.72
103020,84384,70004,Part,Radiator,1,350.88,350.88
103021,84384,70161,part,Battery,4,112.56,450.24
103022,84385,70308,Part,Brake Pad Set,1,490.33,490.33
103023,84385,70495,Part,Headlight Assembly,4,1018.21,4072.84
103024,84386,,labor,Labor - Oil Change,2,109.49,218.98
103025,84386,70071,PART,Headlight Assembly,1,998.37,998.37
103026,84386,70258,PART,Brake Pad Set,4,1332.37,5329.48
103027,84386,,labor,Labor - Oil Change,3,56.09,168.27
103028,84387,70409,PART,Oil Filter,4,564.87,2259.48
103029,84387,,Labor,Labor - Oil Change,4,162.92,651.68
103030,84387,70037,PART,Alternator,2,1038.76,2077.52
103031,84387,,LABOR,Labor - Oil Change,1,90.76,90.76
103032,84388,70369,PART,Spark Plug,4,197.88,791.52
103033,84389,70064,Part,Tire,1,651.29,651.29
103034,84389,,Labor,Diagnostic,1,243.27,243.27
103035,84390,,Labor,Labor - Oil Change,4,208.23,832.92
103036,84390,,labor,Diagnostic,3,151.09,438.4
103037,84390,70241,part,Headlight Assembly,3,1438.71,4316.13
103038,84391,70090,Part,Alternator,2,477.75,955.5
103039,84392,70290,PART,Brake Pad Set,1,314.54,314.54
103040,84392,70472,part,Headlight Assembly,2,946.29,1892.58
103041,84392,70336,Part,Headlight Assembly,4,786.77,3147.08
103042,84392,,labor,Labor - Inspection,2,206.92,413.84
103043,84393,70311,Part,Headlight Assembly,4,1044.43,4177.72
103044,84394,70099,part,Headlight Assembly,3,-139.49,-418.47
103045,84395,70293,part,Oil Filter,2,373.16,746.32
103046,84396,,LABOR,Labor - Brake Job,1,63.07,63.07
103047,84396,,Labor,Labor - Oil Change,1,189.09,189.09
103048,84396,70117,PART,Oil Filter,1,134.13,134.13
103049,84397,70497,part,Tire,3,87.46,262.38
103050,84397,70167,Part,Battery,2,20.35,40.7
103051,84397,555555555,part,Unknown Part,4,61.12,244.48
103052,84397,,labor,Labor - Brake Job,3,243.45,730.35
103053,84398,70024,part,Alternator,1,-103.54,-103.54
103054,84398,70011,part,Battery,2,662.72,1325.44
103055,84398,,labor,Labor - Oil Change,1,225.37,225.37
103056,84399,,labor,Labor - Brake Job,1,106.52,106.52
103057,84399,70342,Part,Tire,1,1281.2,1281.2
103058,84399,70135,part,Oil Filter,3,486.3,1458.9
103059,84399,,LABOR,Labor - Brake Job,3,110.61,331.83
103060,84400,70500,PART,Oil Filter,1,598.57,598.57
103061,84401,,Labor,Labor - Inspection,1,131.41,131.41
103062,84402,70284,Part,Oil Filter,3,754.04,2262.12
103063,84402,70114,Part,Tire,3,482.73,1448.19
103064,84403,,labor,Diagnostic,4,98.83,395.32
103065,84403,,labor,Labor - Inspection,4,119.62,478.48
103066,84403,70186,part,Oil Filter,2,51.76,103.52
103067,84403,,labor,Labor - Oil Change,4,71.64,286.56
103068,84404,70363,part,Spark Plug,3,285.35,856.05
103069,84404,,LABOR,Diagnostic,4,69.83,298.79
103070,84404,70184,PART,Oil Filter,3,878.71,2636.13
103071,84405,70202,PART,Battery,1,92.9,92.9
103072,84405,70136,Part,Battery,1,60.61,60.61
103073,84405,,labor,Labor - Oil Change,4,233.45,933.8
103074,84405,,Labor,Labor - Brake Job,4,67.16,268.64
103075,84406,70209,Part,Battery,2,328.09,656.18
103076,84406,70461,PART,Alternator,4,820.27,3281.08
103077,84407,70280,PART,Battery,4,930.13,3720.52
103078,84407,70332,PART,Brake Pad Set,4,68.08,272.32
103079,84407,,LABOR,Labor - Oil Change,1,169.5,169.5
103080,84407,70286,PART,Tire,2,180.49,360.98
103081,84407,70289,Part,Oil Filter,-2,134.09,-268.18
103082,84408,,Labor,Labor - Oil Change,3,135.26,405.78
103083,84408,70062,part,Radiator,3,499.26,1497.78
103084,84408,,LABOR,Diagnostic,3,164.12,492.36
103085,84408,,Labor,Labor - Oil Change,1,176.16,176.16
103086,84409,,labor,Labor - Brake Job,1,254.28,254.28
103087,84410,70120,Part,Radiator,-3,1355.51,-4066.53
103088,84410,70275,Part,Alternator,1,-697.03,-697.03
103089,84410,,LABOR,Labor - Oil Change,3,167.02,501.06
103090,84410,,Labor,Labor - Brake Job,-3,60.41,-181.23
103091,84410,70080,part,Alternator,2,-877.67,-1755.34
103092,84411,70377,part,Alternator,1,691.76,691.76
103093,84411,70245,Part,Brake Pad Set,3,981.42,2944.26
103094,84411,,Labor,Labor - Oil Change,2,269.18,538.36
103095,84411,70221,part,Alternator,1,721.8,721.8
103096,84411,70435,PART,Brake Pad Set,3,673.2,2019.6
103097,84412,70463,part,Alternator,4,891.52,3566.08
103098,84413,,Labor,Labor - Inspection,3,180.93,542.79
103099,84414,,Labor,Diagnostic,4,243.38,973.52
103100,84414,70238,Part,Tire,1,1145.02,1145.02
103101,84414,70413,PART,Radiator,1,1203.51,1203.51
103102,84414,,labor,Diagnostic,2,171.98,343.96
103103,84414,,labor,Labor - Brake Job,2,108.87,217.74
103104,84415,,LABOR,Diagnostic,1,262.78,262.78
103105,84415,70393,PART,Oil Filter,4,524.86,2099.44
103106,84415,70477,Part,Brake Pad Set,4,761.4,3045.6
103107,84416,,Labor,Labor - Oil Change,4,297.15,1188.6
103108,84416,,LABOR,Labor - Brake Job,1,99.38,99.38
103109,84417,70264,part,Brake Pad Set,1,727.45,727.45
103110,84417,,Labor,Labor - Inspection,3,260.73,782.19
103111,84418,,LABOR,Labor - Oil Change,1,206.2,206.2
103112,84418,70314,PART,Headlight Assembly,2,1020.12,2040.24
103113,84419,,labor,Diagnostic,4,156.41,625.64
103114,84419,,labor,Labor - Brake Job,4,53.23,212.92
103115,84419,70179,Part,Brake Pad Set,4,839.68,3358.72
103116,84419,,labor,Diagnostic,4,250.41,1001.64
103117,84419,70444,Part,Tire,1,564.46,564.46
103118,84420,,labor,Labor - Inspection,4,174.46,697.84
103119,84420,70281,PART,Oil Filter,4,715.6,2862.4
103120,84420,,LABOR,Labor - Inspection,2,260.67,521.34
103121,84420,70175,part,Spark Plug,2,364.08,728.16
103122,84421,70266,part,Spark Plug,3,722.43,2167.29
103123,84421,70046,PART,Battery,4,1252.46,5009.84
103124,84422,70073,part,Radiator,2,816.59,1633.18
103125,84422,70248,PART,Brake Pad Set,1,614.61,614.61
103126,84422,70273,part,Spark Plug,1,865.77,865.77
103127,84423,70382,Part,Headlight Assembly,4,1306.8,5227.2
103128,84424,70063,Part,Oil Filter,2,43.35,86.7
103129,84425,70378,part,Oil Filter,1,39.78,39.78
103130,84425,70280,PART,Battery,4,930.13,3720.52
103131,84425,,LABOR,Labor - Brake Job,4,238.37,953.48
103132,84425,70416,Part,Brake Pad Set,3,736.8,2210.4
103133,84425,,LABOR,Labor - Inspection,1,260.23,248.35
103134,84426,,Labor,Labor - Inspection,3,254.93,764.79
103135,84427,70435,Part,Brake Pad Set,2,673.2,1346.4
103136,84428,70376,Part,Oil Filter,2,726.13,1452.26
103137,84428,,labor,Labor - Oil Change,1,138.7,138.7
103138,84429,,Labor,Labor - Inspection,1,205.21,205.21
103139,84429,,LABOR,Labor - Inspection,2,118.74,237.48
103140,84429,70344,part,Brake Pad Set,4,10.5,42.0
103141,84429,70381,part,Brake Pad Set,4,507.24,2028.96
103142,84430,,labor,Labor - Inspection,1,217.25,217.25
103143,84430,,Labor,Labor - Inspection,1,249.21,249.21
103144,84430,,labor,Labor - Inspection,2,270.25,540.5
103145,84430,70325,PART,Alternator,3,558.75,1676.25
103146,84431,70354,part,Brake Pad Set,1,204.84,204.84
103147,84432,70135,Part,Oil Filter,2,-486.3,-972.6
103148,84432,,LABOR,Diagnostic,1,124.0,124.0
103149,84433,,Labor,Diagnostic,4,250.77,1003.08
103150,84434,70437,Part,Battery,1,298.72,298.72
103151,84434,70184,part,Oil Filter,2,878.71,1757.42
103152,84434,70375,PART,Battery,2,166.97,333.94
103153,84434,70417,Part,Radiator,3,1090.4,3271.2
103154,84435,70207,PART,Battery,3,170.05,510.15
103155,84435,,labor,Labor - Oil Change,4,285.39,1141.56
103156,84435,70021,PART,Alternator,3,1450.61,4351.83
103157,84435,,labor,Labor - Oil Change,1,245.46,245.46
103158,84435,70051,Part,Oil Filter,2,969.44,1938.88
103159,84436,70334,PART,Oil Filter,2,24.07,48.14
103160,84436,70194,Part,Battery,3,-1037.73,-3113.19
103161,84436,,labor,Labor - Brake Job,4,220.61,882.44
103162,84437,,labor,Labor - Inspection,3,94.31,282.93
103163,84438,70033,Part,Battery,2,58.87,117.74
103164,84438,70259,PART,Spark Plug,4,1147.26,4589.04
103165,84439,,LABOR,Labor - Oil Change,4,182.73,730.92
103166,84440,70349,part,Battery,4,333.15,1332.6
103167,84440,70253,PART,Radiator,3,215.78,647.34
103168,84441,,Labor,Diagnostic,1,73.07,73.07
103169,84441,70382,Part,Headlight Assembly,1,1306.8,1306.8
103170,84441,70318,part,Brake Pad Set,1,966.77,966.77
103171,84441,,labor,Labor - Brake Job,2,96.68,193.36
103172,84441,70071,PART,Headlight Assembly,1,998.37,998.37
103173,84442,70157,PART,Oil Filter,1,999.88,999.88
103174,84442,,Labor,Labor - Brake Job,4,235.0,940.0
103175,84443,70377,Part,Alternator,1,691.76,691.76
103176,84443,,Labor,Diagnostic,2,237.0,474.0
103177,84443,70133,Part,Brake Pad Set,4,1397.62,5590.48
103178,84443,70120,PART,Radiator,2,1355.51,2696.64
103179,84444,,Labor,Labor - Brake Job,4,251.29,1005.16
103180,84445,,Labor,Labor - Brake Job,1,222.7,222.7
103181,84445,70403,Part,Alternator,3,756.42,2269.26
103182,84446,,LABOR,Diagnostic,4,146.37,585.48
103183,84446,,labor,Labor - Brake Job,1,203.32,203.32
103184,84446,,LABOR,Diagnostic,4,269.48,1077.92
103185,84446,70168,part,Alternator,4,1118.39,4473.56
103186,84447,,Labor,Labor - Brake Job,3,229.99,689.97
103187,84447,,LABOR,Diagnostic,1,97.42,97.42
103188,84447,70111,PART,Tire,4,1288.97,5155.88
103189,84447,70414,PART,Oil Filter,1,406.9,406.9
103190,84448,70375,PART,Battery,-3,166.97,-500.91
103191,84448,70364,part,Oil Filter,2,1082.18,2164.36
103192,84448,,LABOR,Labor - Brake Job,1,153.3,153.3
103193,84448,70315,PART,Battery,4,1470.36,5881.44
103194,84448,70236,part,Battery,1,817.99,817.99
103195,84449,70317,PART,Oil Filter,1,1196.1,1183.46
103196,84450,70371,part,Headlight Assembly,1,304.75,304.75
103197,84450,,labor,Labor - Oil Change,2,74.15,148.3
103198,84450,70155,Part,Spark Plug,3,652.09,1956.27
103199,84451,,Labor,Diagnostic,3,269.96,809.88
103200,84451,,Labor,Labor - Oil Change,2,247.88,495.76
103201,84452,,LABOR,Labor - Oil Change,1,70.16,70.16
103202,84452,,labor,Labor - Inspection,2,216.76,433.52
103203,84452,70198,Part,Headlight Assembly,3,1079.64,3238.92
103204,84452,70474,part,Oil Filter,2,313.92,627.84
103205,84453,70420,part,Battery,1,1110.84,1110.84
103206,84453,70321,part,Radiator,3,816.01,2448.03
103207,84454,,Labor,Diagnostic,4,288.71,1154.84
103208,84454,70085,Part,Alternator,4,318.32,1273.28
103209,84454,,LABOR,Labor - Oil Change,4,133.84,535.36
103210,84455,,labor,Labor - Inspection,1,55.31,55.31
103211,84455,70232,PART,Brake Pad Set,4,985.86,3943.44
103212,84455,,labor,Labor - Oil Change,2,263.25,526.5
103213,84455,70017,Part,Headlight Assembly,4,879.43,3517.72
103214,84455,,labor,Labor - Brake Job,4,87.72,350.88
103215,84456,70422,PART,Headlight Assembly,2,401.0,802.0
103216,84456,70181,Part,Tire,2,282.11,564.22
103217,84456,,LABOR,Labor - Inspection,4,246.07,984.28
103218,84457,,labor,Labor - Oil Change,4,160.64,642.56
103219,84457,70241,part,Headlight Assembly,4,1438.71,5754.84
103220,84458,,labor,Labor - Inspection,3,52.96,158.88
103221,84459,,LABOR,Diagnostic,2,98.71,197.42
103222,84460,,labor,Labor - Brake Job,3,183.37,550.11
103223,84460,70448,Part,Headlight Assembly,1,828.65,828.65
