service_order_id,vehicle_id,customer_id,technician_id,dealership_id,started_at,completed_at,odometer_reading,status,total_amount
85485,50584,11102,3021,1005,2025-03-28 02:46:34,2025-03-30 18:50:02.925312,43613,completed,1645.52
85486,52844,13142,666666666,1001,2025-01-21 07:50:50,2025-01-21 20:34:12.150033,40381,open,72.64
85487,51934,13070,3025,1001,2025-01-23 15:37:42,2025-01-26 05:18:13.761787,90255,in_progress,4134.12
85488,53526,15034,3020,1002,2025-11-18 15:13:11,2025-11-18 19:49:50.964156,85445,completed,3524.72
85489,50679,10215,3014,1006,2025-01-22 08:58:33,2025-01-22 21:11:43.925105,64915,completed,2726.55
85490,50661,13052,3015,1005,2025-12-04 11:52:58,2025-12-05 19:12:11.335526,22881,completed,2105.65
85491,52149,14975,3017,1001,2025-07-18 06:52:00,2025-07-20 16:17:01.892527,97047,completed,2675.96
85492,51136,11610,3009,1005,2024-09-18 13:23:15,2024-09-18 21:13:09.150534,25524,open,7513.06
85493,50366,13058,3012,1003,2025-06-26 11:15:15,2025-06-29 08:19:23.262493,116790,cancelled,95.98
85494,53724,13350,3025,1004,2026-07-06 09:21:11,2026-07-08 13:41:50.873854,107535,cancelled,3751.09
85495,53644,12643,3007,1003,2024-09-20 10:10:54,2024-09-22 10:13:05.091644,76884,in_progress,2384.29
85496,,11558,3012,1001,2025-02-01 04:15:03,2025-02-03 04:10:34.509659,72340,completed,271.19
85497,,15097,3025,1001,2025-06-14 01:32:45,2025-06-14 09:08:24.864757,67034,completed,1391.54
85498,51330,10295,3008,1004,2026-04-17 10:52:33,2026-04-19 11:29:45.514730,96176,completed,1639.08
85499,52533,13905,3023,1004,2025-01-19 15:20:37,2025-01-22 09:28:28.426658,17014,open,3377.96
85500,53825,11507,3006,1006,2024-11-02 00:41:56,2024-11-04 21:59:02.890856,6215,completed,2036.2
85501,,12954,3012,1005,2025-05-10 23:44:22,2025-05-11 20:08:11.380069,81861,completed,2949.42
85502,53761,14237,3017,1001,2026-01-17 10:37:37,2026-01-17 16:50:29.177924,78665,cancelled,349.41
85503,52450,10987,3023,1004,2025-04-16 03:19:25,2025-04-18 23:53:08.486347,99208,completed,5365.95
85504,52045,13709,3022,1002,2025-12-06 04:18:48,2025-12-07 17:22:45.999092,19310,cancelled,159.12
85505,52494,11851,3008,1006,2025-05-11 03:35:18,2025-05-13 21:54:39.253722,101656,completed,3182.87
85506,,10340,3016,1004,2025-11-11 18:21:38,2025-11-12 18:39:28.851526,43550,in_progress,1124.7
85507,,14755,3007,1001,2024-08-15 15:41:58,2024-08-17 07:52:41.614668,35962,completed,4062.18
85508,53039,14902,3019,1005,2025-09-11 07:35:20,2025-09-12 01:59:26.529192,39614,open,10367.23
85509,50460,11248,3023,1003,2024-07-23 05:56:53,2024-07-25 17:10:16.535272,105708,completed,7197.03
85510,52815,10731,3013,1004,2024-08-14 08:39:08,2024-08-14 01:57:38.356318,46161,in_progress,3376.56
85511,,14969,3013,1006,2025-09-19 20:56:20,2025-09-21 07:43:36.017321,68514,completed,1208.18
85512,50024,15058,3010,1006,2024-09-14 13:49:00,2024-09-14 20:10:32.023908,64682,cancelled,645.39
85513,51789,14222,3022,1005,2026-01-13 04:43:45,2026-01-14 05:31:58.606066,41217,completed,759.82
85514,50394,12300,3013,1005,2025-10-27 19:38:43,2025-10-28 23:56:23.576368,87853,completed,3381.16
85515,53340,10756,3005,1002,2025-01-08 01:26:34,2025-01-10 11:55:31.221174,25029,completed,3690.31
85516,51049,10334,3002,1006,2025-11-18 19:56:17,2025-11-19 16:03:29.885693,118312,cancelled,4912.83
85517,53308,12374,3001,1005,2025-07-15 11:07:09,2025-07-16 22:49:00.017214,31164,completed,5351.76
85518,50736,14655,3007,1005,2024-11-13 07:13:27,2024-11-15 06:21:46.181637,112492,completed,2198.97
85519,,10972,3008,1004,2025-04-01 06:34:31,2025-04-04 04:41:38.467925,14750,completed,3439.25
85520,53465,10347,3018,1001,2025-05-22 22:19:55,2025-05-24 19:16:02.848936,56002,completed,2937.26
85521,,12343,3007,1003,2025-11-15 20:48:08,2025-11-16 11:39:32.895763,3848,completed,1729.06
85522,,12586,3010,1005,2025-02-10 00:36:48,2025-02-12 09:27:50.444935,113400,in_progress,2633.39
85523,50307,14087,3019,1004,2025-11-08 07:15:21,2025-11-10 21:45:37.967994,89946,in_progress,471.77
85524,,13975,3013,1001,2026-01-08 10:07:11,2026-01-09 06:23:33.578011,94711,completed,7858.21
85525,53316,10657,3003,1005,2026-02-17 08:34:53,2026-02-17 22:42:13.505094,49756,cancelled,4288.69
85526,51833,12695,3014,1005,2026-01-05 02:46:14,2026-01-05 20:31:09.863004,85410,completed,4123.79
85527,52416,11496,3006,1001,2025-09-14 19:02:46,2025-09-16 11:00:52.213726,73495,in_progress,440.21
85528,50159,14911,3006,1006,2025-12-25 22:11:58,2025-12-27 17:56:30.564367,98537,completed,542.7
85529,50179,10801,3015,1003,2024-09-09 15:37:56,2024-09-10 23:12:06.402647,49962,open,1126.42
85530,,10525,3001,1005,2025-01-04 18:03:20,2025-01-07 03:27:41.212896,16024,cancelled,797.15
85531,51823,12995,3022,1002,2025-05-28 01:51:27,2025-05-30 11:06:17.585885,117710,completed,5540.9
85532,,12342,3021,1003,2025-10-13 09:42:57,2025-10-15 23:13:08.231984,110167,in_progress,1349.01
85533,52217,10973,3017,1006,2026-01-20 08:04:03,2026-01-21 23:48:46.433465,87233,completed,3925.68
85534,53179,13198,3008,1003,2025-07-06 05:53:05,2025-07-05 21:28:48.618373,97227,completed,1457.71
85535,50779,11715,3023,1006,2025-05-21 14:20:54,2025-05-23 15:33:41.198752,48214,in_progress,531.44
85536,53395,12800,3025,1005,2024-07-31 14:15:15,2024-08-02 03:52:07.526202,51704,in_progress,4018.05
85537,52807,13196,3004,1004,2024-11-21 23:00:53,2024-11-23 10:29:31.842776,67948,open,2927.34
85538,53569,13046,3023,1001,2026-01-13 11:17:42,2026-01-14 13:40:28.722820,8458,completed,5584.0
85539,,10102,3016,1004,2025-04-23 21:16:20,2025-04-24 12:49:39.078997,76833,completed,922.55
85540,,14665,3020,1001,2025-02-28 13:37:13,2025-03-03 02:24:27.907599,56295,completed,2150.32
85541,,11523,3011,1005,2026-05-23 15:39:16,2026-05-24 12:11:36.310240,41928,completed,1545.2
85542,52538,11024,3004,1003,2025-12-22 04:48:43,2025-12-23 10:26:48.389882,22630,completed,1451.99
85543,52171,14132,3019,1005,2026-02-05 11:42:56,2026-02-08 09:06:19.716899,108856,completed,-482.79
85544,50777,13470,3014,1006,2025-12-01 10:45:33,2025-12-02 05:03:08.207598,104036,completed,6197.71
85545,,11054,3010,1001,2025-06-06 04:09:53,2025-06-09 01:28:42.709853,24824,cancelled,5823.42
85546,52931,13440,3008,1005,2024-07-20 01:52:21,2024-07-20 12:43:02.729303,68365,cancelled,4199.19
85547,51468,11073,3017,1005,2025-02-10 10:21:18,2025-02-12 03:43:18.462872,63855,in_progress,961.04
85548,52398,10177,3019,1003,2024-09-16 02:38:54,2024-09-16 15:42:53.860159,78706,completed,4662.6
85549,52683,12177,3010,1005,2024-08-01 06:12:34,2024-08-04 03:33:23.653545,49211,cancelled,913.76
85550,53774,11729,3002,1006,2025-12-02 12:53:06,2025-12-03 19:14:47.854068,24344,completed,4716.28
85551,,11974,3004,1006,2024-09-29 15:40:28,2024-09-29 21:53:36.160344,19869,cancelled,4470.89
85552,52366,13003,3003,1006,2024-11-25 12:09:52,2024-11-25 22:17:25.233064,61611,cancelled,5698.45
85553,52046,14072,3010,1003,2026-04-17 08:17:15,2026-04-20 00:45:29.383690,115512,completed,4560.08
85554,50745,12719,3004,1002,2026-05-12 01:26:50,2026-05-13 15:40:20.682484,117920,in_progress,1470.56
85555,,10387,3011,1005,2026-02-17 23:33:21,2026-02-20 10:04:22.742201,32045,open,256.86
85556,50601,13939,3001,1004,2025-06-15 15:15:35,2025-06-17 09:33:01.198489,9581,completed,1151.1
85557,50272,11659,3011,1003,2025-07-26 05:54:41,2025-07-27 13:42:42.740244,17168,completed,2982.36
85558,53086,12832,3024,1005,2025-11-15 07:11:18,2025-11-16 14:08:57.211524,92672,cancelled,3212.84
85559,,14348,3002,1002,2025-11-20 20:58:11,2025-11-21 15:11:10.782047,75421,completed,2523.94
85560,53088,15009,3006,1005,2025-06-13 03:35:45,2025-06-15 23:09:12.268568,90036,completed,974.52
85561,52472,13134,3004,1001,2025-11-09 18:00:22,2025-11-10 23:23:45.567887,54255,cancelled,5395.44
85562,50097,13901,3022,1001,2025-07-13 15:37:31,2025-07-14 03:41:25.353189,79478,open,5144.17
85563,53224,11563,3025,1003,2024-11-25 21:37:50,2024-11-28 15:35:43.854752,70173,cancelled,671.2
85564,52998,12762,3024,1006,2026-01-28 21:00:57,2026-01-30 01:14:19.644053,69091,in_progress,6840.03
85565,51674,15186,3003,1004,2026-05-05 21:26:07,2026-05-07 05:48:30.374928,21327,open,3517.22
85566,53584,11491,3011,1001,2025-10-22 10:57:09,2025-10-22 12:59:36.131013,53576,completed,3011.65
85567,53910,14009,3012,1001,2025-05-11 00:12:58,2025-05-11 19:15:39.146220,100471,in_progress,5090.02
85568,,15134,3020,1001,2025-12-20 20:13:29,2025-12-21 12:58:43.345425,39707,completed,4920.25
85569,,14620,3015,1003,2024-12-30 05:51:45,2024-12-30 13:29:30.537805,69428,completed,3163.16
85570,50281,13078,3017,1001,2025-06-20 18:35:11,2025-06-20 19:32:11.890899,29885,in_progress,5631.89
85571,50935,15070,3025,1002,2026-02-18 14:42:59,2026-02-18 20:27:24.535041,25020,completed,6230.6
85572,51382,10631,3009,1003,2024-09-07 11:16:30,2024-09-09 00:30:21.214356,58844,completed,1633.22
85573,51143,14075,3007,1002,2025-05-02 18:22:32,2025-05-04 07:24:58.504492,24103,in_progress,2061.79
85574,,12633,3010,1005,2024-10-13 00:46:15,2024-10-14 21:00:56.785924,32485,completed,3179.28
85575,53598,10188,3025,1005,2025-09-24 18:24:51,2025-09-25 03:27:54.369408,76987,cancelled,1435.61
85576,52701,10264,3022,1005,2025-11-27 07:29:37,2025-11-29 16:55:36.604460,98396,in_progress,4221.92
85577,51615,13570,3020,1001,2025-10-01 01:03:42,2025-10-02 06:57:37.458415,9448,completed,887.22
85578,53731,13591,3003,1002,2025-04-26 03:56:33,2025-04-28 00:47:54.073108,116914,completed,3097.03
85579,51252,14906,3012,1002,2025-10-18 13:59:46,2025-10-20 07:01:24.955629,67628,cancelled,3119.17
85580,51698,10187,3008,1003,2025-06-12 23:56:53,2025-06-14 04:02:36.835028,50450,in_progress,7897.68
85581,52871,11275,3012,1004,2024-11-23 17:07:37,2024-11-26 01:16:14.943278,25291,open,1523.23
85582,52616,14096,3007,1004,2025-02-16 21:43:40,2025-02-19 08:19:01.759133,15146,cancelled,3187.55
85583,,14768,3017,1003,2026-04-30 22:57:33,2026-05-01 22:29:47.101317,88785,completed,3528.03
85584,53576,14687,3022,1003,2025-07-04 19:30:40,2025-07-04 22:38:59.045407,54710,completed,10316.77
85585,51464,10436,3015,1002,2024-12-07 06:58:54,2024-12-07 13:38:09.939649,81170,in_progress,919.82
85586,51448,12839,3004,1004,2025-11-08 07:56:43,2025-11-10 19:50:31.989045,18719,completed,4597.43
85587,51441,11333,3023,1006,2026-04-24 16:08:33,2026-04-25 11:45:55.387072,5535,completed,4025.4
85588,50970,13840,3013,1002,2026-05-04 13:12:45,2026-05-05 23:36:33.784647,26500,completed,9285.13
85589,54028,11801,3006,1005,2025-03-22 16:54:25,2025-03-22 22:26:55.507503,12506,completed,1648.29
85590,51906,10482,3004,1006,2025-12-04 23:16:19,2025-12-07 18:26:26.520724,61035,completed,1233.56
85591,52376,11090,3017,1005,2026-06-09 19:34:32,2026-06-10 17:00:04.789842,48265,open,4156.98
85592,50919,14821,3016,1001,2024-09-21 08:13:29,2024-09-23 07:28:57.761339,111940,completed,2721.54
85593,50248,14188,3014,1004,2025-09-16 10:21:20,2025-09-17 05:31:28.744041,41038,open,945.85
85594,,13468,3004,1006,2025-02-24 02:10:45,2025-02-24 21:47:58.701124,6246,completed,1157.16
85595,53392,13897,3010,1002,2026-03-03 19:02:04,2026-03-06 09:49:07.309275,40125,completed,587.29
85596,52445,13453,3023,1004,2024-07-18 03:00:46,2024-07-18 08:51:44.995577,94757,in_progress,566.76
85597,52601,13017,3015,1001,2026-02-04 14:10:24,2026-02-05 06:06:16.303798,71555,completed,-60.34
85598,53131,12588,3018,1001,2025-06-23 07:27:47,2025-06-24 23:43:29.694229,88644,cancelled,1395.18
85599,52969,12546,3025,1004,2026-03-19 09:33:22,2026-03-19 14:32:02.877828,102134,cancelled,8995.94
85600,52790,14750,3017,1006,2025-07-07 02:26:04,2025-07-09 12:18:49.708465,39024,completed,2870.75
85601,,10684,3013,1004,2024-10-14 09:25:18,2024-10-16 09:36:24.611113,5877,in_progress,2716.29
85602,51805,13165,3021,1006,2026-03-12 12:28:51,2026-03-13 11:20:04.340897,102507,completed,2778.42
85603,52030,10752,3009,1003,2025-05-26 23:36:15,2025-05-28 16:26:38.537752,50377,completed,51.76
85604,51290,13067,3022,1003,2025-07-13 00:27:28,2025-07-13 01:01:38.532671,82304,completed,320.92
85605,50406,15175,3021,1001,2026-03-01 13:10:24,2026-03-02 22:29:33.613026,116631,completed,4157.29
85606,50943,14712,3017,1006,2026-02-16 07:51:16,2026-02-18 14:10:01.321728,80575,completed,6567.67
85607,,14558,3014,1004,2024-10-03 04:42:11,2024-10-05 05:33:48.047821,54067,completed,6387.54
85608,50214,13071,3023,1004,2024-09-04 20:42:17,2024-09-06 19:46:37.065210,75238,completed,820.48
85609,53811,10388,3012,1002,2026-05-28 01:24:21,2026-05-29 23:10:39.729113,34596,open,2769.56
85610,52399,14046,3016,1006,2026-06-22 11:26:09,2026-06-22 20:29:52.415550,21799,completed,2354.48
85611,51555,12645,3004,1005,2026-05-09 02:54:31,2026-05-11 17:03:28.631599,31731,cancelled,1897.64
85612,50108,13942,3022,1001,2025-08-07 23:27:18,2025-08-10 06:26:35.987040,88330,open,620.46
85613,53876,12892,3011,1001,2025-02-03 03:41:40,2025-02-04 08:18:35.046696,88858,cancelled,943.08
85614,50658,13771,3006,1003,2026-04-28 09:32:00,2026-04-29 07:19:50.240084,2005,in_progress,776.37
85615,52173,12379,3025,1003,2025-05-03 21:24:01,2025-05-04 06:09:31.809247,95816,open,4247.46
85616,53316,11048,3008,1002,2026-06-16 00:11:03,2026-06-16 12:43:29.851297,104679,completed,4683.12
85617,,13505,3003,1004,2024-08-17 15:32:44,2024-08-19 18:52:46.717980,84209,completed,6675.13
85618,51333,12697,3009,1006,2025-04-22 04:54:09,2025-04-23 14:03:38.388200,44452,cancelled,1147.67
85619,53319,11476,3007,1005,2025-07-27 18:05:43,2025-07-28 20:13:11.252832,73325,completed,921.03
85620,50759,14050,3020,1004,2025-06-01 05:15:57,2025-06-03 07:21:22.371625,80142,completed,2031.56
85621,,11354,3014,1002,2025-12-04 07:37:10,2025-12-05 21:27:20.918718,62353,cancelled,2092.14
85622,51338,14882,3025,1001,2024-12-15 16:39:46,2024-12-18 11:16:11.652673,36652,completed,5181.04
85623,50374,13601,3015,1001,2025-03-08 22:07:41,2025-03-11 03:06:17.061274,77689,cancelled,176.4
85624,52721,13692,3004,1006,2025-07-21 14:22:57,2025-07-23 07:56:49.380880,60725,open,-1258.74
85625,50250,14436,3013,1005,2025-02-08 22:21:26,2025-02-10 09:42:45.998638,55816,cancelled,4880.09
85626,52365,10184,3017,1006,2025-10-18 19:37:08,2025-10-19 09:56:14.241561,49956,in_progress,3738.16
85627,53727,13241,3009,1003,2024-07-12 15:20:11,2024-07-12 22:32:48.105952,9752,in_progress,6848.12
85628,52947,12185,3008,1004,2024-09-10 19:39:54,2024-09-11 19:14:12.526405,89688,completed,40.55
85629,53293,10493,3005,1002,2026-02-18 06:13:45,2026-02-20 18:14:02.254205,93491,cancelled,510.15
85630,50370,12079,3021,1003,2025-05-21 07:49:10,2025-05-21 18:39:35.336797,40467,completed,4618.32
85631,53815,13395,3014,1005,2024-11-11 13:41:08,2024-11-12 13:43:42.371868,35783,cancelled,912.08
85632,50107,10868,3011,1001,2025-06-06 20:52:50,2025-06-07 10:36:35.297525,21858,cancelled,2496.72
85633,53656,12387,3019,1005,2025-08-15 07:06:20,2025-08-16 06:33:55.940170,14945,completed,7275.92
85634,53325,14195,3004,1003,2025-08-26 21:34:17,2025-08-28 13:13:39.341231,50490,open,8089.43
85635,52615,10388,3013,1005,2026-01-07 00:10:52,2026-01-08 06:21:34.738280,86010,completed,5575.88
85636,52214,12153,3021,1003,2025-12-06 00:24:25,2025-12-07 00:56:05.000691,107174,completed,3664.14
85637,52378,12778,3011,1005,2025-12-03 09:12:37,2025-12-06 05:19:34.927542,62933,completed,862.04
85638,54019,12646,3021,1005,2025-08-05 09:18:50,2025-08-06 11:45:11.930638,69232,completed,2406.56
85639,50442,11943,3025,1003,2025-11-16 07:20:17,2025-11-19 01:25:53.326204,71063,completed,295.5
85640,52426,10487,3014,1006,2025-06-07 16:40:39,2025-06-10 09:38:03.534923,75461,cancelled,2163.21
85641,50453,13060,3012,1006,2025-04-15 05:14:49,2025-04-16 21:37:18.467262,47963,completed,3537.92
85642,53912,11968,3010,1004,2026-03-04 22:34:59,2026-03-06 11:46:03.872777,119493,open,6108.02
85643,51444,12530,3023,1004,2025-10-05 15:25:58,2025-10-05 22:25:48.063595,57757,cancelled,5946.68
85644,,13823,3004,1003,2025-05-11 21:55:36,2025-05-12 01:51:11.437054,18685,in_progress,2230.15
85645,53132,11270,3005,1003,2025-09-18 07:50:59,2025-09-19 18:11:36.438148,43498,in_progress,8991.98
85646,53138,14142,3009,1002,2024-09-30 20:42:56,2024-10-02 09:13:11.865357,82821,completed,8374.63
85647,54001,13792,3020,1001,2024-11-15 16:34:07,2024-11-16 16:34:24.182596,60644,completed,147.45
85648,52464,10400,3018,1005,2024-12-23 15:58:07,2024-12-24 01:32:54.328068,14194,completed,1800.84
85649,,14576,3006,1002,2025-09-20 21:19:27,2025-09-23 19:44:18.504566,7980,completed,2445.54
85650,53546,12416,3011,1006,2025-02-06 01:51:19,2025-02-07 03:52:49.456279,110046,completed,1728.72
85651,50169,12397,3025,1001,2025-01-13 02:43:24,2025-01-14 22:46:31.820411,105487,completed,6478.15
85652,51901,10165,3001,1004,2024-07-24 22:42:34,2024-07-24 16:21:06.647344,84782,completed,2853.48
85653,51816,10296,3009,1005,2024-09-21 04:28:45,2024-09-21 08:51:04.093005,18571,cancelled,2886.03
85654,51314,12957,3018,1005,2025-07-08 09:08:54,2025-07-09 03:43:26.146774,47174,completed,517.6
85655,52590,11564,3024,1004,2024-11-02 13:04:18,2024-11-04 06:07:57.250596,69061,in_progress,7318.65
85656,,14763,3011,1005,2024-09-05 06:55:22,2024-09-06 10:50:55.487306,66953,completed,1474.51
85657,,14636,3018,1002,2025-02-05 18:32:18,2025-02-05 20:37:49.399802,23444,cancelled,2106.18
85658,53645,12366,3011,1005,2026-07-02 09:06:26,2026-07-03 18:29:52.479080,110167,completed,6049.35
85659,50378,12303,3010,1004,2026-05-07 22:25:59,2026-05-10 12:54:24.379189,5071,completed,3245.22
85660,52829,13243,3018,1002,2025-02-24 23:34:33,2025-02-27 06:41:34.888211,109594,completed,1407.07
85661,52313,13538,3025,1006,2025-09-06 00:31:03,2025-09-07 07:15:45.030018,29664,open,4364.32
85662,53185,14113,3011,1004,2025-05-25 15:22:54,2025-05-27 04:26:40.043285,94723,completed,1182.45
85663,,13090,3003,1005,2025-06-09 14:24:03,2025-06-09 23:17:24.930773,36303,completed,2182.46
85664,52704,10774,3006,1001,2024-08-02 06:54:49,2024-08-03 13:33:13.413912,13735,open,2135.83
85665,50325,11705,3015,1001,2026-01-22 21:49:14,2026-01-25 06:47:56.707213,85844,open,934.26
85666,53215,14137,3019,1006,2026-05-25 04:58:10,2026-05-27 01:47:47.375098,116880,completed,397.28
85667,53582,12217,3022,1003,2025-08-22 18:05:46,2025-08-25 12:11:58.012610,56482,completed,2199.19
85668,50536,12510,3001,1006,2025-11-19 02:04:17,2025-11-20 01:40:38.232357,95985,completed,2172.37
85669,,11477,3021,1002,2025-01-03 10:07:55,2025-01-05 07:22:09.684082,75242,completed,1812.2
85670,,11297,3009,1001,2025-07-05 22:50:45,2025-07-06 04:55:35.666123,37590,in_progress,3480.06
85671,,13487,3020,1006,2024-08-06 22:36:40,2024-08-07 18:45:07.203956,91322,completed,4027.47
85672,53443,12078,3003,1002,2025-01-31 20:16:27,2025-02-03 05:37:31.342787,111597,cancelled,4240.17
85673,51507,12515,3005,1003,2025-12-12 14:33:11,2025-12-13 20:59:28.692160,45520,in_progress,3329.3
85674,53131,12777,3011,1002,2025-01-12 22:57:41,2025-01-13 18:33:49.807851,32535,cancelled,2005.29
85675,51838,15004,3020,1005,2024-07-31 22:45:09,2024-08-01 01:09:10.377003,119243,open,7262.42
85676,,13897,3019,1004,2025-02-24 22:21:42,2025-02-26 04:14:45.910245,10976,cancelled,2974.21
85677,51609,14150,3019,1002,2024-09-09 17:33:08,2024-09-09 22:39:42.980731,48625,completed,1627.49
85678,53599,12563,3014,1001,2025-04-23 16:50:05,2025-04-25 14:45:30.972853,11778,in_progress,5067.91
85679,,14077,3018,1002,2026-05-30 00:56:01,2026-05-30 21:13:13.880084,48134,open,14410.75
85680,50295,12353,3015,1002,2024-09-28 04:54:05,2024-09-29 08:33:23.379289,114095,completed,3110.13
85681,50652,14313,3010,1004,2025-05-01 01:44:52,2025-05-01 14:43:32.387294,71543,completed,1553.0
85682,,13769,3012,1001,2025-08-03 05:23:48,2025-08-05 15:14:27.265665,77081,completed,5312.89
85683,52218,10841,3022,1001,2026-05-30 12:49:58,2026-06-02 04:25:12.143635,92337,open,628.06
85684,52622,15164,3009,1001,2024-07-29 06:48:06,2024-07-31 01:39:37.860234,82273,completed,3803.08
85685,53350,11469,3023,1005,2026-05-10 05:43:33,2026-05-11 09:55:38.680290,21054,completed,697.48
85686,52575,12409,3018,1005,2025-02-15 20:45:56,2025-02-16 05:41:38.616944,85093,open,3988.61
85687,51603,11324,3019,1003,2025-08-30 12:27:25,2025-08-31 01:01:25.116423,86776,completed,5551.04
85688,53860,12559,3023,1001,2025-05-29 17:19:15,2025-05-30 18:02:19.434029,113251,completed,5777.61
85689,53943,15138,3011,1005,2026-06-27 05:01:51,2026-06-28 02:56:51.782810,22362,open,7772.1
85690,53645,10009,3022,1006,2024-11-27 21:56:26,2024-11-30 14:31:54.344308,22064,in_progress,8176.39
85691,51615,10606,3002,1001,2026-04-14 22:24:30,2026-04-15 03:44:48.200362,118639,in_progress,1448.44
85692,50324,12709,3025,1004,2025-09-23 17:40:45,2025-09-24 04:00:55.942219,46041,completed,1559.83
